Irving Berlin|0|||||||18| $75 |6|99| $8,230 
Meshell Ndegeocello|0|||||||10| $60 |4|47| $3,017 
Black Rebel Motorcycle Club|8||0|0||83|8|61| $37 |9|1,452| $62,761 
Five Finger Death Punch Parking Passes|0|||||||10| $20 |5|58| $899 
Roosevelt|0|||||||5| $38 |12|76| $2,891 
Steel Pulse|0|||||||48| $62 |7|2,329| $163,095 
Westword Music Showcase|0|||||||3| $40 |74|265| $12,692 
Delfest|0|||||||12| $143 |3|67| $10,002 
BJ The Chicago Kid|0|||||||6| $30 |4|33| $970 
Toby Mac|0|||||||44| $66 |23|1,503| $109,867 
Dev|0|||||||9| $35 |5|99| $3,089 
Estopa|0|||||||2| $89 |32|65| $6,569 
Huey Lewis and the News Parking Passes|0|||||||7| $16 |6|34| $549 
With Your Friends Fest|0|||||||1| $95 |33|33| $3,421 
Crosby, Stills and Nash|0|||||||123| $138 |94|18,065| $2,649,212 
DJ Snake|0|||||||37| $50 |40|5,238| $445,487 
A Rocket To The Moon|0|||||||4| $19 |2|79| $1,913 
Foxy Shazam|0|||||||48| $36 |4|358| $13,423 
El-P|0|||||||13| $31 |4|33| $928 
Resolution|0|||||||3| $107 |121|257| $29,072 
Autograf|0|||||||9| $21 |10|177| $3,918 
Tidal X|0|||||||1| $79 |3,920|3,920| $426,469 
The Hush Sound|0|||||||20| $29 |6|107| $3,202 
Great Big Sea|0|||||||51| $96 |8|584| $60,220 
John Pizzarelli|1||0|0||18|18|16| $62 |2|54| $4,813 
Glow|0|||||||2| $33 |18|36| $1,146 
Allah Las|1||0|0||5|5|26| $32 |8|191| $6,496 
El Monstero y Los Masked Avengers|0|||||||10| $46 |53|643| $42,868 
Above and Beyond|0|||||||83| $59 |104|18,549| $1,477,551 
Hardwell|0|||||||16| $52 |33|1,210| $67,829 
Sully Erna|1||0|0|||0|37| $62 |8|407| $30,594 
CHVRCHES|0|||||||127| $39 |98|23,997| $1,074,985 
Pusha T|0|||||||35| $49 |22|1,765| $88,313 
Logic Parking Passes|0|||||||15| $31 |3|33| $1,008 
Concrete Blonde|0|||||||9| $52 |12|50| $2,108 
Channel 93.3 Summer Kickoff|0|||||||2| $43 |641|1,282| $83,590 
Armor for Sleep|0|||||||9| $31 |12|131| $4,594 
Jeff Rosenstock|0|||||||10| $46 |8|144| $4,901 
Sound Tribe Sector 9 Tickets (STS9)|0|||||||27| $46 |39|1,579| $92,367 
Eric Burdon|0|||||||10| $88 |2|31| $3,389 
The Avalanches|0|||||||13| $28 |15|615| $28,762 
DJ Logic|1||0|0||4|4|5| $40 |52|110| $4,522 
Jeff Mangum|0|||||||41| $69 |20|1,213| $87,264 
Dar Williams|4||0|0||28|9|30| $50 |2|60| $3,722 
B.B. King|0|||||||169| $125 |18|4,595| $597,442 
Dixie Chicks Parking Passes|0|||||||35| $28 |12|582| $18,147 
Zz Top|0|||||||22| $90 |26|1,061| $86,061 
Johnny Orlando|0|||||||4| $75 |18|79| $6,831 
Cinderella|0|||||||15| $87 |7|588| $33,730 
Amon Amarth|0|||||||88| $46 |6|1,185| $70,311 
The Magician Band|0|||||||11| $20 |4|69| $1,618 
Augustines|0|||||||5| $25 |11|50| $1,561 
Chadwick Stokes|0|||||||21| $30 |12|133| $5,439 
Titus Andronicus|0|||||||64| $32 |7|471| $17,775 
Raheem DeVaughn|0|||||||38| $61 |4|257| $18,616 
Usher Parking Passes|0|||||||14| $19 |10|170| $3,891 
Van Morrison Parking Passes|4||0|0||2|2|3| $25 |13|85| $2,432 
Andrew Bird|1||0|0||59|59|138| $63 |29|6,567| $494,832 
Bear vs. Shark|0|||||||6| $48 |26|174| $8,983 
The Green|3||0|0||72|23|67| $50 |4|229| $13,606 
Senses Fail|0|||||||89| $35 |6|858| $30,644 
HoagieNation|0|||||||1| $50 |485|485| $26,937 
Seventeen|0|||||||4| $157 |179|709| $139,523 
The Black Queen|0|||||||2| $25 |16|32| $686 
Snow Patrol|0|||||||53| $67 |108|6,066| $436,768 
Midwest Music Festival|0|||||||2| $104 |20|40| $4,784 
Seth Avett|0|||||||13| $45 |16|293| $12,720 
OV7|0|||||||1| $79 |222|222| $20,770 
Case Lang Veirs|0|||||||24| $85 |17|702| $59,660 
Fear Factory|0|||||||29| $45 |4|113| $5,807 
Bay Area Latino Festival|0|||||||1| $87 |32|32| $2,994 
Eaux Claires Music and Arts Festival|0|||||||12| $58 |23|1,037| $111,120 
Royksopp|0|||||||3| $39 |169|2,550| $192,282 
Neil Finn|0|||||||12| $82 |14|327| $29,841 
Jon Hopkins|0|||||||7| $34 |4|47| $1,973 
Monster Magnet|0|||||||20| $43 |2|41| $1,757 
Tailor Made Music Festival|0|||||||1| $69 |189|189| $13,288 
Arctic Monkeys|0|||||||67| $70 |273|32,968| $2,975,477 
Widespread Panic Parking Passes|3||0|0|||0|16| $14 |4|36| $699 
Trentemoller|0|||||||25| $31 |10|312| $14,882 
The Bacardi Boohaha|0|||||||4| $48 |38|141| $6,024 
Hot 92 Love Affair Parking Passes|0|||||||2| $10 |19|39| $411 
The Dead Daisies|0|||||||8| $23 |6|37| $578 
X103 Christmas Show|0|||||||1| $58 |171|171| $10,185 
Jools Holland|34||0|0||136|4|18| $52 |4|188| $11,259 
Breathe Carolina|0|||||||49| $40 |4|262| $10,058 
Great South Bay Music Festival|0|||||||10| $42 |4|120| $5,291 
Camron|0|||||||32| $45 |5|377| $13,525 
Baths|0|||||||31| $31 |4|198| $6,846 
Clark|0|||||||4| $31 |37|75| $2,428 
Dave Barnes|1||0|0||6|6|15| $42 |8|146| $7,805 
Justin Bieber Parking Passes|0|||||||52| $30 |21|1,765| $62,044 
Joyful Noise Family Fest|0|||||||9| $60 |1|55| $4,930 
Justin Timberlake|0|||||||105| $170 |2,800|344,413| $68,692,447 
Relient K|0|||||||76| $36 |6|706| $26,948 
The Darkness|17||0|0||106|8|57| $34 |7|736| $27,651 
A Flock of Seagulls|0|||||||6| $89 |12|29| $2,013 
Enanitos Verdes|0|||||||58| $74 |8|1,235| $124,585 
Fiona Apple|0|||||||74| $74 |65|7,997| $680,569 
Tribute to Gregg Allman|0|||||||1| $400 |501|501| $238,470 
Invasion Del Corrido|0|||||||6| $110 |232|1,675| $208,782 
El Vy|0|||||||17| $48 |125|2,024| $115,604 
Tribute to Waylon Jennings|0|||||||1| $179 |60|60| $11,460 
The Moth|3||0|0||68|18|48| $49 |4|267| $16,376 
Robbie Krieger|0|||||||10| $43 |2|45| $3,895 
Wish You Were Here|0|||||||18| $35 |4|96| $5,017 
Wine Country Blues Festival|0|||||||1| $99 |92|92| $10,229 
Desaparecidos|0|||||||48| $35 |8|814| $33,753 
Ex Hex|0|||||||12| $16 |17|281| $6,201 
Anathema|8||0|0||4|4|12| $35 |3|42| $1,135 
Tom Petty and the Heartbreakers Parking Passes|0|||||||4| $19 |17|117| $3,285 
The Vamps|0|||||||22| $37 |5|686| $32,381 
DMX|0|||||||40| $54 |6|947| $58,283 
ChameleonsVox|0|||||||4| $42 |6|22| $856 
The Colourist|0|||||||15| $17 |15|114| $2,390 
Tuxedo|0|||||||21| $38 |12|286| $14,395 
Amon Tobin|0|||||||29| $39 |31|1,488| $56,493 
Summer Slaughter|0|||||||23| $50 |6|228| $9,666 
Crush SoCal|0|||||||5| $125 |23|1,179| $188,415 
The Pharcyde|0|||||||8| $18 |8|288| $7,317 
My Big Night Out|0|||||||1| $78 |363|363| $31,275 
Los Campesinos|1||0|0|||0|23| $33 |4|123| $4,840 
Hot Dub Time Machine|7||0|0||13|6|9| $17 |4|39| $796 
Disturbed|0|||||||83| $66 |250|25,166| $2,011,024 
Cee Lo Green|0|||||||19| $74 |7|152| $11,822 
Teyana Taylor|0|||||||12| $34 |8|86| $3,160 
Electric Daisy Carnival (EDC)|0|||||||11| $150 |123|5,131| $1,968,499 
Avila Beach Blues Festival|0|||||||5| $99 |16|74| $9,333 
Bloodstock Open Air Festival|0|||||||3| $100 |16|36| $4,750 
David Cassidy|0|||||||32| $93 |6|207| $21,216 
Danny Gokey|1||0|0||252|252|5| $73 |17|40| $3,029 
Mac Sabbath|0|||||||47| $25 |3|93| $3,189 
Jurassic 5|0|||||||42| $46 |16|1,550| $83,373 
Morcheeba|0|||||||7| $38 |8|84| $3,786 
Borgeous|4||0|0|||0|46| $38 |9|775| $37,133 
Europe the band|0|||||||1| $39 |56|56| $1,983 
Disclosure|0|||||||103| $55 |114|29,881| $2,023,062 
Forecastle Music Festival|0|||||||21| $82 |21|1,460| $202,549 
Old School Jam|1||0|0||6|6|19| $60 |10|386| $39,203 
Residente|0|||||||9| $60 |16|376| $21,799 
Chubby Checker|2||0|0||51|25|33| $65 |4|59| $3,475 
Roberto Tapia|1||0|0||48|48|22| $86 |32|1,502| $177,429 
Chromatics|0|||||||3| $34 |8|36| $1,184 
Musical Box|0|||||||11| $92 |4|62| $6,318 
Strangefolk|0|||||||12| $46 |18|300| $19,640 
Iron and Wine|0|||||||86| $62 |34|4,514| $287,107 
Deerhoof|10||0|0||67|10|19| $27 |3|88| $3,152 
Low|0|||||||26| $35 |4|149| $5,385 
Blind Guardian|0|||||||33| $45 |4|171| $9,312 
Shaggfest|0|||||||4| $49 |118|540| $24,724 
Monsta X|0|||||||7| $128 |246|1,771| $303,565 
Sonoma Music Festival|0|||||||6| $145 |8|77| $17,100 
Contact Winter Music Festival After Party|0|||||||14| $74 |4|81| $7,103 
Preservation Hall Jazz Band|3||0|0|||0|44| $57 |2|139| $10,378 
Shad|0|||||||7| $43 |11|74| $2,931 
Title Fight|0|||||||21| $36 |12|384| $14,316 
Capital Cities|0|||||||68| $34 |27|3,338| $131,228 
Battles|0|||||||23| $30 |8|102| $3,459 
Lollapalooza Festival Parking Passes|0|||||||8| $56 |8|67| $4,285 
Outside Lands Music Festival|0|||||||31| $195 |988|38,844| $10,380,360 
The Thermals|0|||||||23| $28 |2|53| $1,522 
Red Wanting Blue|0|||||||22| $40 |4|108| $5,209 
Leeds Festival|0|||||||11| $72 |22|519| $68,712 
DJ Hanzel|0|||||||1| $84 |68|68| $5,135 
WKIS Kiss Country Chili Cookoff|0|||||||3| $80 |235|891| $70,684 
Steve Wariner|0|||||||7| $81 |14|54| $4,931 
The Golden State Record|0|||||||1| $55 |37|37| $1,972 
Doheny Blues Festival|0|||||||11| $127 |8|124| $21,321 
All That Remains|0|||||||63| $38 |4|620| $22,329 
Lisa Loeb|1||0|0||4|4|18| $33 |2|39| $1,599 
Florence and the Machine Parking Passes|0|||||||14| $27 |7|212| $5,624 
Katatonia|0|||||||41| $39 |3|89| $3,541 
Denzel Curry|5||0|0||31|10|18| $40 |6|198| $9,205 
TAUK|7||0|0||59|11|11| $28 |4|34| $1,070 
Allen Stone|0|||||||134| $42 |6|1,927| $91,198 
Live Free Country Fest|0|||||||1| $59 |56|56| $3,139 
We Are The In Crowd|0|||||||20| $31 |2|48| $1,423 
Harley Davidson Anniversary|0|||||||1| $80 |70|70| $5,725 
Demi Lovato Parking Passes|0|||||||37| $19 |8|487| $9,047 
Robin Schulz|0|||||||32| $45 |16|640| $29,761 
Melvins Lite|0|||||||40| $50 |2|36| $2,092 
Hot August Music Festival|0|||||||2| $55 |16|33| $2,462 
G-Eazy|0|||||||217| $53 |126|75,378| $5,099,511 
Bullet for My Valentine|0|||||||94| $50 |20|3,159| $171,770 
Willie Nile|2||0|0|||0|10| $52 |218|437| $42,613 
The Who Parking Passes|0|||||||21| $24 |12|463| $13,256 
Kevin Spacey|0|||||||3| $189 |5|80| $7,126 
Symphony of The Goddess|0|||||||42| $80 |9|611| $53,298 
Papa Roach|5||0|0||60|14|34| $50 |10|333| $20,262 
NF|0|||||||69| $39 |31|2,376| $113,120 
Jamie Lawson|1||0|0||10|10|15| $10 |10|204| $3,232 
Me First and the Gimme Gimmes|0|||||||27| $41 |22|849| $46,563 
Gin Wigmore|0|||||||18| $25 |15|245| $6,641 
Nicki Minaj Parking Passes|0|||||||15| $21 |9|209| $5,334 
Magic|0|||||||11| $30 |6|98| $2,640 
One Direction Parking Passes|0|||||||40| $53 |25|1,683| $101,885 
Savant|0|||||||8| $47 |3|34| $1,324 
Shamir|0|||||||14| $10 |8|243| $4,324 
Kat Edmonson|0|||||||8| $50 |13|61| $3,907 
Alfredo Olivas|0|||||||3| $83 |81|162| $18,571 
Copeland|0|||||||42| $36 |3|174| $7,429 
Rat Boy|7||0|0||23|4|9| $15 |6|114| $1,783 
Sage The Gemini|2||0|0||27|27|16| $35 |12|726| $53,341 
Bill Gaither|4||0|0||117|33|27| $74 |6|215| $16,878 
Soilwork|0|||||||50| $50 |2|37| $1,754 
Night Riots|0|||||||15| $12 |2|52| $1,405 
Legends of Southern Hip Hop|0|||||||18| $102 |10|369| $46,736 
Bolt Thrower|0|||||||5| $94 |6|113| $5,316 
Vince Staples|2||0|0||13|13|62| $34 |34|4,862| $181,031 
Haywyre|0|||||||7| $20 |4|61| $1,096 
Mat Zo|0|||||||12| $26 |8|164| $3,719 
KIIS FM WANGO TANGO|0|||||||5| $90 |2,715|11,479| $1,308,786 
Tonight Alive|0|||||||16| $33 |8|194| $7,407 
How Sweet the Sound|0|||||||16| $51 |17|347| $17,866 
RiNO Music Festival|0|||||||1| $28 |33|33| $995 
Lord Huron|4||0|0|||0|147| $41 |34|12,119| $680,798 
Clutch|0|||||||203| $48 |11|3,350| $189,458 
Anastacia|0|||||||11| $55 |4|52| $2,943 
Boris DJ|0|||||||13| $45 |4|49| $2,772 
The Allman Brothers Band|0|||||||1| $185 |531|531| $116,849 
John Legend Parking Passes|0|||||||16| $20 |5|106| $2,112 
Dream Team|0|||||||3| $84 |32|156| $13,682 
High and Mighty Festival|0|||||||3| $54 |19|44| $2,854 
Houndmouth|0|||||||88| $35 |9|1,857| $88,187 
Drumcode|0|||||||2| $85 |19|38| $3,198 
Jack Ingram|1||0|0||25|25|20| $50 |8|207| $15,470 
tUnE-YarDs|0|||||||39| $31 |19|1,716| $66,871 
Dc 101 Chili Cook Off|0|||||||1| $55 |76|76| $4,223 
Black Joe Lewis|2||0|0||22|22|43| $43 |3|142| $5,783 
Hey Rosetta|0|||||||18| $72 |5|167| $12,732 
Beale Street Music Festival|0|||||||21| $45 |125|2,462| $171,870 
El Komander|1||0|0||4|4|10| $93 |60|617| $72,734 
The Kills|0|||||||77| $38 |30|4,765| $231,468 
Katherine Jenkins|9||0|0||149|10|8| $76 |4|36| $2,734 
Ben Gibbard|0|||||||23| $50 |49|1,417| $86,373 
Florida Country Superfest Parking Passes|0|||||||4| $70 |40|155| $11,698 
Winter Icebreaker|0|||||||1| $46 |60|60| $3,365 
Born of Osiris|0|||||||37| $32 |2|161| $7,047 
Mary Mary|0|||||||19| $59 |2|34| $2,282 
Vicente Fernandez|0|||||||39| $138 |259|15,894| $2,830,578 
Charlie Wilson Parking Passes|1||0|0|||0|20| $25 |5|102| $2,808 
MGMT|0|||||||49| $62 |76|6,744| $443,547 
Antony Santos|0|||||||2| $111 |34|68| $6,936 
Old Man Gloom|0|||||||6| $30 |8|31| $938 
1800 Dinosaur|0|||||||5| $30 |15|86| $2,487 
Sound City Players|0|||||||2| $61 |247|495| $35,253 
Catalina Jazz Festival|2||0|0||14|7|20| $70 |2|34| $2,992 
Death Grips|0|||||||61| $37 |69|5,859| $255,815 
Korea Times Music Festival|0|||||||2| $337 |21|42| $15,398 
Get Together|0|||||||4| $63 |39|161| $8,988 
Juvenile|0|||||||11| $98 |14|194| $19,372 
Ho Ho Hoedown|0|||||||1| $15 |155|155| $3,372 
Natalie Cole|0|||||||61| $114 |4|543| $63,781 
Bestival|2||0|0|||0|8| $95 |6|189| $24,360 
Letters to Cleo|0|||||||4| $48 |36|157| $8,588 
Everlast|1||0|0||14|14|9| $35 |8|70| $2,448 
Elle King|0|||||||63| $39 |60|5,297| $226,418 
Keane|0|||||||31| $62 |64|3,568| $326,016 
Zombies|0|||||||20| $89 |3|33| $3,061 
Wobbleland|0|||||||11| $143 |52|734| $93,383 
Kim Mitchell|0|||||||9| $75 |6|186| $13,134 
RoverFest|0|||||||3| $50 |130|306| $13,021 
The Story So Far|0|||||||84| $42 |6|1,650| $80,047 
Go Country 105 Summer Under The Stars|0|||||||1| $75 |287|287| $25,984 
Soulquarius|0|||||||1| $215 |799|799| $178,843 
Summer Solstice|0|||||||2| $85 |47|95| $11,063 
Princess|0|||||||4| $42 |7|39| $1,760 
CMT Music Awards|0|||||||4| $104 |1,566|6,596| $825,693 
Country Jam Colorado|0|||||||1| $143 |97|97| $17,189 
Jacked NYE|0|||||||1| $190 |169|169| $31,998 
Eminem|0|||||||8| $115 |7,599|55,213| $7,931,271 
Purity Ring|0|||||||57| $35 |12|2,400| $100,495 
Niki and The Dove|0|||||||10| $40 |5|54| $2,358 
XXYYXX|0|||||||23| $33 |9|292| $10,256 
Victorious Festival|0|||||||4| $25 |17|70| $2,020 
Common Ground Music Festival|0|||||||26| $46 |7|390| $24,401 
R3hab|0|||||||31| $38 |9|806| $48,656 
Victoria Justice|0|||||||45| $88 |33|5,263| $370,200 
Kendrick Lamar Parking Passes|0|||||||32| $29 |16|819| $24,946 
Thomas Jack|0|||||||48| $47 |18|2,873| $157,476 
Lita Ford|0|||||||15| $56 |2|50| $2,828 
Andres Calamaro|0|||||||4| $82 |20|73| $6,496 
Neil Diamond Parking Passes|0|||||||44| $30 |11|819| $30,122 
Dylan Scott|0|||||||8| $29 |9|78| $2,405 
Willie Colon|0|||||||7| $90 |11|506| $70,989 
The Raveonettes|0|||||||21| $37 |3|72| $3,153 
Richard Thompson|6||0|0||2|1|80| $74 |4|343| $29,373 
Doobie Brothers Parking Passes|0|||||||5| $26 |4|45| $1,177 
Viceroy|0|||||||9| $21 |10|93| $3,457 
Mickey Avalon|2||0|0|||0|83| $38 |4|233| $8,936 
Arroyo Seco Music Festival Parking Passes|0|||||||3| $30 |25|69| $2,456 
Vixx|0|||||||5| $147 |13|78| $14,541 
Powerhouse Parking Passes|0|||||||5| $22 |8|75| $1,814 
Deck The Hall Ball|0|||||||5| $93 |1,090|5,159| $483,496 
Pearl Jam|0|||||||59| $135 |2,578|165,903| $31,824,752 
Valencia|0|||||||2| $22 |67|134| $3,659 
Rain|0|||||||13| $89 |12|248| $24,752 
Jamie T|0|||||||23| $49 |21|790| $35,373 
Seasick Steve|0|||||||6| $38 |7|189| $9,540 
BluesFest|7||0|0||671|13|4| $91 |218|723| $67,790 
Tye Tribbett|0|||||||37| $41 |5|233| $9,175 
Decadence Music Festival|1||0|0||2|2|18| $139 |95|2,612| $467,511 
Big Valley Jamboree|0|||||||20| $201 |2|53| $13,464 
Hot 97 Summer Jam|0|||||||5| $143 |2,916|13,960| $2,033,249 
The Cat Empire|0|||||||24| $46 |10|506| $23,635 
Rocklahoma Music Festival|0|||||||11| $115 |50|295| $43,336 
Stephin Merrit|0|||||||8|$30 |10|70|$3,337 
Okkervil River|0|||||||59| $34 |10|871| $31,876 
Kink Music Festival|0|||||||2| $47 |16|33| $1,545 
ASAP FERG|0|||||||57| $48 |24|3,320| $168,981 
Ehsan Khaje Amiri|0|||||||4| $112 |14|38| $3,636 
30 Seconds to Mars|0|||||||26| $66 |101|5,172| $380,148 
Jazz Aspen Snowmass|0|||||||34| $100 |17|1,155| $237,447 
Kelis|0|||||||7|$20 |27|113|$2,771 
Sunset Music Festival|0|||||||8|$120 |71|603|$84,357 
Lyfe Jennings|0|||||||28|$80 |4|125|$11,062 
The Rides|0|||||||37| $99 |7|307| $35,822 
Carolina Country Music Festival|0|||||||3| $150 |137|427| $87,567 
Jim Brickman|6||0|0||144|12|138| $88 |4|436| $37,791 
MiamiBash|0|||||||3| $105 |450|1,766| $224,594 
Adventure In The Park|0|||||||3| $60 |16|35| $2,704 
Erick Morillo|0|||||||15| $70 |8|492| $46,923 
Bayside Tigers|0|||||||33| $33 |2|63| $2,070 
Bear Hands|0|||||||23| $21 |3|56| $1,307 
Tale of Us|0|||||||5|$45 |11|47|$2,274 
Jane Krakowski|0|||||||3|$99 |14|150|$15,622 
Fortunate Youth|7||0|0||102|25|49| $35 |2|74| $2,564 
The Anoushka Shankar Project|0|||||||15| $60 |4|85| $6,248 
Hot 107.9 Birthday Bash|0|||||||10| $98 |465|5,882| $722,787 
House of Common Festival|0|||||||1| $40 |48|48| $1,946 
Swedish House Mafia|0|||||||16| $110 |1,680|36,518| $4,978,503 
Lights|0|||||||103| $33 |7|1,749| $67,700 
The Chieftains|9||0|0||223|21|42| $105 |4|198| $22,054 
Trapfest|0|||||||2| $43 |60|120| $4,722 
Missio|0|||||||13| $18 |2|47| $772 
The FEST|0|||||||1| $72 |69|69| $5,502 
Faith No More|0|||||||28| $63 |316|10,468| $846,327 
So What Music Festival|0|||||||7| $55 |8|70| $3,796 
Blur|0|||||||2| $79 |1,229|2,458| $234,522 
Rock Vegas Music Festival|0|||||||3| $93 |45|173| $18,076 
Georgia On My Mind|0|||||||3| $67 |62|171| $13,441 
Elvis Tribute|1||0|0||2|2|54| $74 |4|221| $16,297 
Boys Like Girls|0|||||||13| $34 |25|720| $23,749 
How the Edge Stole Xmas|0|||||||4| $100 |459|1,921| $183,997 
Peach Music Festival|0|||||||23| $75 |55|1,251| $179,500 
The Jacksons|1||0|0|||0|90| $75 |8|738| $66,583 
Mika|0|||||||27| $37 |156|4,070| $157,254 
KRS-One|0|||||||8| $45 |2|47| $1,294 
G-Eazy Parking Passes|0|||||||21| $29 |4|161| $4,082 
Stromae|0|||||||33| $70 |230|10,290| $784,388 
Rock the Garden|0|||||||9| $60 |68|1,050| $108,662 
The Sing Off Live Tour|0|||||||85| $59 |13|1,451| $99,452 
Monster Mash Music Festival|0|||||||8| $99 |5|1,778| $287,952 
Leon Russell|0|||||||150| $76 |4|831| $65,653 
Red Bull Sound Select|0|||||||2| $37 |24|49| $2,157 
Tchami|0|||||||50| $44 |37|2,966| $157,295 
99.7 NOW! Summer Splash|0|||||||1| $75 |88|88| $7,343 
Don Diablo|0|||||||7| $35 |8|38| $1,382 
Steel Train|0|||||||2| $30 |27|54| $2,576 
Corey Taylor|0|||||||13| $48 |68|757| $41,525 
Mary Lambert|1||0|0||6|6|13| $45 |2|31| $1,453 
Eden|0|||||||20| $38 |24|477| $21,382 
ARRIVAL from Sweden|0|||||||14| $75 |4|49| $2,802 
David Bazan|3||0|0||8|8|16| $28 |5|92| $2,619 
All Star Jam|0|||||||2| $67 |205|410| $30,713 
St. Paul & the Broken Bones|0|||||||19| $61 |27|847| $66,274 
Slayer Parking Passes|0|||||||5| $12 |4|45| $623 
DJ Mustard|2||0|0||60|30|8| $45 |48|416| $24,094 
Fonseca|0|||||||21| $59 |12|360| $34,648 
Rover Fest|0|||||||1| $36 |41|41| $1,851 
The Constantines|0|||||||4| $21 |2|13| $448 
Lil B|0|||||||7| $35 |8|262| $11,415 
Andrew Wk|0|||||||5| $36 |31|222| $6,705 
Atif Aslam|0|||||||4| $67 |18|44| $2,257 
Late Night Alumni|0|||||||5| $44 |11|39| $1,645 
Kingdom Bound Festival|0|||||||17| $40 |5|68| $4,088 
Camp Freddy|0|||||||8| $93 |44|370| $28,163 
Bad Books|0|||||||13| $44 |6|270| $11,434 
Yung Lean and Sad Boys|2||0|0||30|15|22| $44 |6|165| $7,143 
Tarkan|0|||||||3| $125 |40|249| $41,343 
The Story Tour|0|||||||12| $69 |20|168| $11,038 
Sofi Tukker|1||0|0|||0|12| $34 |22|549| $21,973 
The Tubes|0|||||||21| $65 |4|45| $3,778 
Dilated Peoples|0|||||||8| $23 |4|57| $1,285 
Spor|0|||||||3| $23 |5|71| $1,456 
Gulf Coast Spring Fest|0|||||||1| $139 |186|186| $27,419 
Village People|0|||||||12| $49 |7|47| $3,776 
The Flatlanders|1||0|0||30|30|3| $78 |16|33| $2,699 
As Tall As Lions|0|||||||4| $35 |98|342| $12,648 
Pouya|0|||||||11| $58 |6|106| $5,883 
Tom Chaplin|0|||||||11| $32 |4|87| $2,760 
Stephen Marley|0|||||||67| $49 |7|843| $42,686 
Identity Festival|0|||||||15| $47 |149|2,202| $106,091 
Adam Beyer|0|||||||6| $65 |3|38| $2,810 
Atoms for Peace|0|||||||4| $79 |297|3,378| $229,889 
P Diddy|0|||||||10| $45 |70|1,273| $108,376 
Hillsong Worship|0|||||||23| $65 |46|1,689| $127,324 
Land of Talk|0|||||||7| $30 |17|118| $4,042 
McFly|0|||||||15| $58 |79|1,157| $112,116 
Dave Matthews Tribute Band|1||0|0|||0|11| $48 |5|43| $1,876 
Many Rivers To Cross Music Festival|0|||||||3| $18 |21|77| $1,732 
Million Dollar Show|0|||||||2| $129 |461|923| $127,418 
Paul Shaffer|9||0|0|||0|11| $59 |4|42| $2,784 
Prairie Home Companion|0|||||||4| $143 |73|286| $39,422 
Jack Garratt|0|||||||57| $30 |24|2,947| $104,733 
Wyclef Jean|0|||||||12| $42 |16|168| $7,124 
Jeff Bridges|0|||||||35| $96 |5|327| $33,321 
Metro Boomin|0|||||||18| $32 |23|640| $24,257 
Mos Def|0|||||||18| $57 |8|197| $12,630 
George Watsky|0|||||||37| $33 |5|205| $6,989 
Benny Benassi|1||0|0|||0|43| $47 |13|1,383| $95,742 
AR Rahman|0|||||||23| $110 |72|1,965| $242,089 
Lewis Del Mar|0|||||||19| $24 |10|336| $10,517 
WGCI Big Jam|0|||||||4| $132 |186|2,464| $303,587 
Dirtyphonics|0|||||||10| $34 |9|69| $1,686 
DJ Windows 98|0|||||||1| $14 |37|37| $543 
Real Friends|0|||||||66| $30 |5|428| $17,393 
Napalm Death|0|||||||34| $42 |5|133| $6,609 
The Feelies|1||0|0||8|8|17| $43 |4|80| $3,764 
ACM Party For A Cause Festival|0|||||||5| $99 |20|481| $140,517 
Sadie Robertson|0|||||||7| $35 |7|46| $2,156 
Nicki Minaj|0|||||||44| $83 |555|34,826| $3,514,387 
Country Crossings Music Festival|0|||||||1| $210 |47|47| $10,343 
Keith Jarrett|0|||||||13| $169 |21|279| $57,410 
Ron Sexsmith|0|||||||2| $54 |18|37| $2,042 
Dead Sara|0|||||||7| $29 |4|127| $4,021 
Reba Mcentire|0|||||||3| $130 |146|357| $50,634 
Shaky Beats Music Festival|0|||||||8| $90 |23|377| $50,966 
Coeur De Pirate|0|||||||29| $37 |6|168| $7,343 
Story of the Year|0|||||||21| $40 |12|328| $12,003 
Stone Free Festival|0|||||||1| $35 |211|211| $11,744 
Dave Stewart|1||0|0||9|9|5| $24 |7|32| $1,180 
Cirez D|0|||||||6| $65 |39|264| $21,763 
Refused|0|||||||43| $45 |36|2,662| $134,518 
Silopanna Music Festival|0|||||||2| $51 |19|39| $2,269 
The Districts|4||0|0||8|4|28| $30 |15|563| $20,762 
Second Dose|0|||||||1| $15 |130|130| $1,926 
Rebecca Ferguson|12||0|0||78|4|13| $31 |4|110| $4,313 
America Celebrity Basketball Challenge|0|||||||1| $66 |307|307| $26,280 
Sasquatch Music Festival|0|||||||35| $133 |60|5,155| $1,540,558 
Ann Arbor Folk Festival|0|||||||8| $99 |30|221| $23,440 
Babes In Toyland|0|||||||14| $30 |6|170| $9,515 
Pussy Riot|8||0|0||8|2|10| $39 |4|55| $2,181 
Slayer|0|||||||127| $69 |57|11,148| $938,834 
The Japanese House|0|||||||23| $27 |22|676| $21,166 
The Gossip|0|||||||11| $47 |10|138| $6,657 
Pearl Jam Parking Passes|0|||||||13| $35 |28|379| $15,815 
Helmet|0|||||||59| $33 |3|431| $14,641 
Dead and Company|0|||||||66| $88 |1,312|119,484| $15,680,263 
Downtown Hoedown Music Festival|0|||||||11| $40 |94|1,005| $36,740 
Huey Mack|0|||||||34| $26 |3|76| $2,211 
Banks and Steelz|0|||||||10| $31 |10|169| $5,439 
